support_tickets_last90d,label_churned,signup_date,region,is_premium,avg_monthly_spend,days_since_last_login,months_active,customer_id,primary_channel
2,0,2024-06-29,APAC,1,486.27,115,37,48967,Web
2,0,2024-12-07,AMER,1,631.18,53,40,69122,Web
2,0,2024-09-07,EMEA,0,154.45,95,7,49993,Web
1,1,2024-10-01,LATAM,0,191.44,54,12,51238,Web
0,0,2024-11-11,APAC,0,182.28,101,10,99636,Web
2,0,2024-08-14,EMEA,1,490.1,36,11,99426,Web
3,0,2024-08-23,APAC,1,227.64,50,24,97857,Retail
0,0,2024-09-01,EMEA,0,469.44,102,28,11227,Mobile
3,0,2024-10-14,EMEA,1,226.35,29,42,45426,Mobile
1,0,2024-10-14,AMER,1,177.12,35,32,27741,Web
1,0,2024-02-01,AMER,0,487.68,103,21,80712,Web
0,0,2024-06-03,EMEA,1,53.19,2,11,93683,Mobile
0,0,2024-12-27,APAC,1,73.63,30,45,66263,Web
2,0,2024-11-30,EMEA,1,115.27,50,34,48803,WhatsApp
1,0,2024-12-15,AMER,0,214.07,94,23,15359,Mobile
3,0,2024-01-11,AMER,0,467.44,16,43,87750,Web
1,0,2024-06-07,APAC,1,449.45,35,47,31223,Web
0,0,2024-04-24,APAC,1,393.3,12,4,38227,WhatsApp
1,0,2024-10-01,LATAM,0,324.41,88,17,49060,Web
0,0,2024-12-01,APAC,1,466.08,18,8,60949,WhatsApp
3,0,2024-08-27,APAC,0,58.49,86,43,23661,Mobile
3,0,2024-12-18,AMER,1,452.62,3,25,60330,WhatsApp
1,0,2024-08-16,EMEA,1,69.0,48,31,86463,Web
1,0,2024-01-06,APAC,1,148.77,48,9,66029,Web
1,0,2024-06-19,APAC,0,47.95,50,18,86818,Web
0,0,2024-03-08,AMER,1,153.89,55,4,87794,Web
4,0,2024-06-22,AMER,0,150.36,116,23,74074,Mobile
2,0,2024-07-01,EMEA,1,296.07,68,35,20352,Web
3,0,2024-11-29,AMER,0,168.05,70,31,99335,Web
1,0,2024-10-24,APAC,1,59.69,19,27,70633,Web
0,0,2024-09-30,EMEA,0,310.16,9,27,22588,Mobile
2,0,2024-07-06,APAC,1,335.71,116,41,65326,Mobile
1,0,2024-05-17,APAC,1,270.52,54,17,56507,Mobile
3,0,2024-04-22,EMEA,0,35.88,66,32,36198,WhatsApp
2,0,2024-12-25,EMEA,1,301.06,96,27,18567,Retail
2,1,2024-12-07,AMER,0,136.17,109,36,75602,WhatsApp
1,0,2024-03-07,APAC,1,1020.05,56,38,58484,Web
0,0,2024-08-17,APAC,0,450.43,10,28,78427,WhatsApp
2,0,2024-01-02,APAC,0,716.09,56,9,76482,Mobile
0,0,2024-01-20,APAC,0,209.59,48,3,15741,Mobile
1,1,2024-09-03,AMER,0,156.17,88,6,22519,WhatsApp
2,0,2024-03-18,AMER,0,195.22,79,44,23907,Mobile
4,1,2024-12-10,AMER,0,371.03,108,1,15231,Mobile
3,0,2024-11-05,APAC,1,160.5,112,39,14867,Retail
1,1,2024-11-05,AMER,1,257.82,99,27,37190,Web
2,0,2024-09-28,APAC,1,261.9,79,17,96534,Web
2,1,2024-11-22,APAC,0,190.69,101,1,69077,Web
1,0,2024-12-04,EMEA,0,274.03,45,25,68255,Mobile
2,1,2024-09-06,AMER,1,285.21,43,45,90130,Mobile
1,0,2024-05-12,EMEA,1,121.18,99,17,46831,Web
1,0,2024-08-28,AMER,1,361.47,108,32,23903,Mobile
1,0,2024-06-03,AMER,1,392.38,76,38,38110,WhatsApp
1,0,2024-07-29,EMEA,0,200.07,56,18,49736,WhatsApp
2,0,2024-07-31,AMER,1,171.15,50,4,27572,WhatsApp
2,0,2024-09-18,AMER,0,192.38,101,47,67819,Web
1,0,2024-08-26,APAC,0,77.74,107,36,36643,Web
0,0,2024-02-02,EMEA,1,147.07,112,41,41513,WhatsApp
1,0,2024-02-22,AMER,0,72.4,14,20,55192,Web
4,0,2024-11-05,EMEA,1,383.15,29,3,65969,WhatsApp
2,0,2024-11-18,EMEA,1,299.0,67,18,25067,Mobile
1,0,2024-06-12,APAC,1,333.0,59,31,52043,WhatsApp
2,0,2024-03-09,APAC,1,193.25,26,6,18767,Web
2,0,2024-03-25,EMEA,0,349.18,68,26,91227,Web
2,0,2024-10-11,EMEA,1,129.69,48,11,22410,Mobile
2,0,2024-03-29,EMEA,0,135.64,65,41,52376,Mobile
3,0,2024-06-13,LATAM,1,294.13,21,2,73929,WhatsApp
0,0,2024-12-18,AMER,0,83.45,52,33,59381,Web
2,1,2024-09-17,LATAM,1,381.45,78,9,98409,Mobile
2,0,2024-02-24,APAC,0,168.64,14,28,57080,Mobile
3,1,2024-03-28,EMEA,0,192.65,92,5,41471,Mobile
0,0,2024-11-22,AMER,1,297.27,87,22,33714,WhatsApp
4,0,2024-02-02,AMER,0,519.34,117,42,32920,Web
0,0,2024-03-14,APAC,0,303.54,81,6,11821,Web
1,0,2024-10-02,AMER,0,130.28,75,20,16164,Web
3,0,2024-07-25,LATAM,1,209.08,36,3,28401,Retail
2,0,2024-03-25,APAC,0,389.85,14,12,14411,Web
1,0,2024-12-22,APAC,1,118.0,12,33,39793,Mobile
2,1,2024-10-27,EMEA,0,350.03,109,35,54132,WhatsApp
2,0,2024-06-28,APAC,0,773.71,40,28,53839,WhatsApp
4,0,2024-02-21,EMEA,0,141.11,12,1,72920,Retail
2,0,2024-05-22,AMER,0,284.35,68,10,70287,Web
2,0,2024-03-15,APAC,1,133.95,49,5,11213,Mobile
1,0,2024-07-17,EMEA,0,53.4,7,22,48864,Web
1,1,2024-06-05,APAC,1,448.23,4,26,47618,Retail
2,0,2024-12-23,EMEA,0,84.62,37,3,44792,WhatsApp
1,0,2024-10-28,APAC,1,99.23,112,43,77632,Web
1,0,2024-08-10,EMEA,1,84.38,78,27,84429,WhatsApp
3,0,2024-01-24,EMEA,1,142.82,34,22,26275,Retail
2,0,2024-02-26,EMEA,1,301.64,7,10,29300,Web
0,0,2024-03-08,AMER,1,285.61,60,21,33733,Mobile
1,1,2024-07-31,APAC,0,494.62,104,3,99955,Mobile
4,0,2024-07-04,AMER,1,343.52,23,13,30509,Web
4,0,2024-06-11,LATAM,0,409.49,86,1,55700,Web
1,0,2024-08-17,EMEA,1,246.75,106,37,28482,Web
2,0,2024-12-15,EMEA,1,471.23,58,34,47050,Mobile
1,0,2024-04-28,APAC,1,778.25,10,29,92168,Mobile
1,0,2024-02-13,APAC,1,256.71,30,20,34951,Web
3,0,2024-11-27,LATAM,0,119.15,99,22,56066,Web
2,0,2024-11-14,AMER,0,74.68,49,41,57304,Web
0,1,2024-11-27,APAC,1,197.77,40,29,74413,Web
1,0,2024-07-05,LATAM,1,435.44,30,40,12050,Mobile
1,0,2024-09-20,AMER,1,133.94,6,35,71330,Mobile
2,0,2024-04-04,APAC,1,133.18,91,15,59299,Mobile
1,0,2024-03-14,AMER,0,104.86,99,20,12002,Web
1,0,2024-12-18,AMER,1,125.59,88,47,58555,Mobile
0,0,2024-04-14,APAC,1,202.31,5,4,58100,Retail
4,0,2024-12-01,APAC,0,249.88,105,17,35516,Mobile
3,0,2024-10-10,AMER,0,560.03,84,43,64499,Retail
0,0,2024-11-18,AMER,0,191.35,51,29,13132,Web
2,0,2024-09-26,EMEA,0,496.4,52,44,99013,Web
2,0,2024-07-31,EMEA,0,198.41,85,17,46024,Mobile
3,0,2024-06-30,EMEA,1,135.7,35,45,95738,Web
3,0,2024-11-19,APAC,1,502.75,70,19,22077,Retail
1,0,2024-07-04,APAC,1,105.08,53,22,75068,Web
0,0,2024-06-01,EMEA,0,324.13,16,13,31656,Web
3,1,2024-04-22,APAC,0,249.06,12,2,87556,Mobile
2,0,2024-10-03,EMEA,1,55.76,105,20,55480,Mobile
3,0,2024-08-06,APAC,0,58.96,30,23,45285,Web
2,1,2024-11-01,APAC,0,49.73,95,11,59411,WhatsApp
0,0,2024-12-22,EMEA,1,370.53,103,44,56115,Web
2,0,2024-05-28,EMEA,0,84.83,14,41,61328,Mobile
0,0,2024-06-19,AMER,1,164.1,75,46,76017,WhatsApp
0,1,2024-01-06,AMER,1,365.76,115,43,34534,Mobile
0,0,2024-06-12,EMEA,1,455.07,108,31,80858,Mobile
2,0,2024-12-23,AMER,0,75.41,85,1,80313,WhatsApp
1,1,2024-11-11,APAC,1,473.77,71,8,34829,Mobile
2,0,2024-11-18,AMER,1,198.66,88,24,96397,Mobile
1,1,2024-05-16,APAC,0,354.03,51,4,47693,Retail
3,0,2024-09-15,AMER,0,691.03,76,46,91410,Web
2,0,2024-07-03,APAC,0,85.9,69,42,24772,Web
2,0,2024-01-22,APAC,1,127.1,113,8,62125,Web
4,0,2024-03-16,AMER,1,136.6,35,45,56456,Web
3,0,2024-05-15,LATAM,1,201.66,98,16,70851,Web
0,0,2024-05-08,AMER,1,339.24,56,40,98949,Web
1,1,2024-02-09,EMEA,0,114.53,106,17,15905,WhatsApp
0,0,2024-01-24,LATAM,1,321.6,96,35,57840,WhatsApp
0,0,2024-04-07,AMER,1,536.93,69,21,97360,Mobile
6,0,2024-09-16,APAC,1,162.95,104,5,59748,WhatsApp
3,0,2024-09-16,AMER,0,210.64,62,24,24230,Mobile
2,1,2024-09-10,APAC,0,64.01,99,3,44306,Web
1,0,2024-11-18,EMEA,1,176.14,94,11,49332,Web
1,0,2024-04-15,AMER,0,47.0,42,41,63785,Web
2,1,2024-12-07,APAC,0,118.77,80,45,18166,Retail
0,0,2024-07-15,APAC,1,55.37,8,15,94132,Web
0,0,2024-01-20,APAC,1,57.05,17,30,62035,Mobile
1,0,2024-09-20,LATAM,0,352.42,15,8,23439,Mobile
2,0,2024-09-28,AMER,0,128.92,71,11,45292,Web
0,0,2024-06-16,APAC,0,76.55,53,11,32245,WhatsApp
0,0,2024-11-16,LATAM,1,366.0,33,29,82147,Mobile
0,0,2024-10-19,APAC,0,351.25,34,39,34694,Mobile
3,0,2024-01-02,AMER,1,269.69,39,2,15604,Web
2,0,2024-04-05,AMER,0,230.37,29,28,41334,Mobile
1,0,2024-04-24,AMER,0,298.59,26,40,93901,Web
4,0,2024-01-10,EMEA,0,723.26,56,33,27067,WhatsApp
1,0,2024-10-08,APAC,1,68.88,19,5,53772,Web
1,0,2024-12-07,LATAM,0,166.54,67,37,78913,Retail
0,0,2024-03-09,AMER,0,431.09,37,44,49793,Retail
2,0,2024-09-07,AMER,1,581.49,27,26,85087,Web
2,0,2024-11-03,EMEA,1,480.79,108,38,78145,Web
3,1,2024-05-13,EMEA,0,252.54,67,17,41783,Web
2,1,2024-11-17,APAC,0,210.72,33,37,97047,Web
4,0,2024-09-21,AMER,1,227.83,26,32,78762,Retail
3,1,2024-10-06,APAC,0,166.55,119,21,61741,Web
0,0,2024-07-02,APAC,1,285.83,81,47,51233,WhatsApp
3,0,2024-07-29,AMER,1,469.09,32,11,80309,Mobile
1,0,2024-07-11,AMER,0,86.23,43,33,97746,Mobile
4,0,2024-05-16,EMEA,0,468.81,59,28,77586,Web
3,0,2024-08-11,AMER,1,35.26,1,20,15561,Mobile
3,0,2024-06-28,AMER,0,87.97,42,4,21995,Web
2,0,2024-07-19,AMER,1,223.01,14,33,23485,WhatsApp
1,0,2024-12-05,AMER,1,264.96,12,35,18085,Mobile
1,0,2024-12-09,LATAM,0,122.36,114,4,31017,Mobile
2,1,2024-10-31,APAC,1,93.33,54,18,71478,Web
5,0,2024-02-29,APAC,1,149.05,52,36,74699,Mobile
2,0,2024-08-30,APAC,1,179.07,66,37,84216,Web
6,0,2024-06-01,APAC,1,141.6,61,17,97164,WhatsApp
3,0,2024-10-14,APAC,1,76.95,42,27,24078,Web
0,0,2024-12-25,AMER,1,271.15,2,41,35630,WhatsApp
0,0,2024-06-21,AMER,1,93.78,112,3,95124,WhatsApp
2,0,2024-09-27,AMER,0,177.17,54,22,78521,Web
2,0,2024-07-14,APAC,0,168.41,12,26,29774,Mobile
2,0,2024-08-02,AMER,1,603.4,86,34,85425,Web
2,0,2024-07-18,APAC,0,860.09,75,8,75494,Retail
1,0,2024-03-21,APAC,1,78.86,64,18,39136,Mobile
0,1,2024-05-12,APAC,1,498.71,37,15,39415,Web
2,0,2024-11-27,APAC,0,89.23,46,20,42289,WhatsApp
0,0,2024-12-22,APAC,1,217.95,74,7,96942,Web
1,0,2024-07-08,LATAM,0,134.41,68,26,69099,Mobile
2,0,2024-01-10,EMEA,0,348.36,46,29,66851,Retail
1,0,2024-06-25,APAC,0,90.19,33,36,28372,Mobile
1,0,2024-09-16,AMER,0,566.31,17,1,20641,Web
4,0,2024-04-03,AMER,1,637.06,43,9,49593,Mobile
2,1,2024-08-05,APAC,0,32.01,112,26,19907,Mobile
0,0,2024-02-01,APAC,1,106.04,81,28,68867,Web
2,0,2024-08-01,APAC,1,94.44,60,8,74530,Retail
1,0,2024-08-19,EMEA,1,219.06,112,16,74873,Mobile
0,0,2024-08-02,AMER,1,138.8,41,21,77025,WhatsApp
3,0,2024-07-17,AMER,0,241.33,108,34,64765,Mobile
2,0,2024-02-28,LATAM,1,204.1,2,15,18968,Web
3,0,2024-10-15,APAC,0,389.91,95,4,46049,Mobile
2,0,2024-05-10,LATAM,0,138.78,54,26,60298,Retail
4,0,2024-12-18,APAC,1,69.39,5,27,85302,Mobile
0,0,2024-11-09,AMER,1,328.0,23,39,51050,Mobile
3,1,2024-03-17,APAC,1,427.93,99,14,75606,WhatsApp
1,0,2024-06-18,APAC,0,687.38,46,7,76511,Web
2,0,2024-10-06,APAC,1,360.16,0,5,53519,Web
0,0,2024-09-04,APAC,0,381.85,14,33,78293,Mobile
2,0,2024-10-05,EMEA,1,393.87,2,11,98065,Web
0,0,2024-10-11,APAC,0,417.6,97,22,47376,Web
2,0,2024-05-02,LATAM,1,189.62,35,14,95439,Mobile
1,0,2024-04-24,AMER,0,445.31,18,39,80215,Mobile
0,0,2024-11-28,AMER,0,28.67,46,23,58710,Web
2,0,2024-02-26,AMER,0,155.17,28,24,62470,WhatsApp
4,0,2024-04-06,AMER,1,300.22,68,25,48864,Web
1,0,2024-03-30,EMEA,1,93.22,82,40,82906,Web
1,0,2024-12-16,AMER,1,251.36,64,9,14549,Mobile
4,0,2024-09-14,APAC,0,364.41,71,4,15991,Web
0,0,2024-01-20,AMER,0,629.25,101,6,69487,Mobile
0,0,2024-04-05,AMER,0,210.17,85,20,37224,Mobile
2,0,2024-09-24,LATAM,0,303.63,16,34,55137,Retail
3,1,2024-07-11,AMER,0,328.4,38,32,30855,Web
1,0,2024-12-21,EMEA,1,281.64,29,25,19551,Retail
5,0,2024-12-21,AMER,0,620.13,69,25,11008,WhatsApp
2,0,2024-07-23,LATAM,0,101.58,89,34,29415,Mobile
0,0,2024-01-19,LATAM,0,415.58,73,34,39487,WhatsApp
0,0,2024-02-03,EMEA,1,203.39,18,2,57751,Mobile
1,0,2024-04-24,EMEA,0,547.21,33,11,39187,Web
2,0,2024-09-15,APAC,0,342.94,13,1,11561,Web
1,0,2024-12-22,APAC,0,272.73,104,3,77388,Mobile
1,0,2024-01-11,LATAM,0,49.88,75,31,32344,Retail
2,0,2024-04-17,AMER,1,318.89,17,32,28429,Mobile
1,0,2024-09-12,AMER,0,193.54,11,15,97998,Retail
3,0,2024-10-23,EMEA,1,257.08,29,38,49975,Retail
3,0,2024-06-16,AMER,1,265.37,71,3,16161,Mobile
0,0,2024-06-16,EMEA,0,340.17,48,4,49505,WhatsApp
1,0,2024-09-16,APAC,1,355.65,113,15,70912,WhatsApp
1,0,2024-08-10,APAC,1,266.25,98,47,59639,WhatsApp
0,0,2024-06-23,AMER,0,230.2,26,12,31556,Mobile
3,0,2024-03-22,LATAM,1,134.42,26,11,12583,Web
3,1,2024-11-03,AMER,1,159.81,113,12,84448,Mobile
2,0,2024-09-09,AMER,1,255.48,54,17,40920,Mobile
4,0,2024-12-16,AMER,0,533.41,86,41,32482,WhatsApp
0,0,2024-10-25,APAC,1,96.07,45,5,16029,Mobile
1,0,2024-05-22,AMER,1,75.37,13,24,37240,WhatsApp
2,0,2024-01-29,AMER,1,251.85,47,26,21268,Web
2,0,2024-08-31,AMER,1,265.02,48,7,37895,Mobile
0,0,2024-03-14,LATAM,1,175.7,54,30,70436,Web
2,0,2024-04-11,AMER,0,370.74,80,29,64544,Mobile
1,0,2024-01-31,AMER,0,399.39,8,1,90915,WhatsApp
0,0,2024-11-30,APAC,0,172.84,50,40,47895,WhatsApp
1,0,2024-06-10,EMEA,0,98.0,51,32,69563,Web
2,0,2024-03-01,AMER,1,301.38,52,36,28207,Web
3,0,2024-03-10,AMER,0,183.42,43,4,59998,Mobile
2,1,2024-05-11,EMEA,1,624.55,69,7,94205,WhatsApp
1,0,2024-10-08,LATAM,1,727.69,9,28,41831,Mobile
1,0,2024-06-04,EMEA,0,106.3,51,3,74987,Mobile
1,0,2024-11-05,AMER,0,56.6,66,43,90214,Web
3,1,2024-07-08,APAC,1,327.75,107,2,42979,Web
1,0,2024-05-17,AMER,1,124.9,47,38,19527,Web
8,1,2024-08-26,APAC,0,206.07,116,24,61425,Mobile
1,0,2024-07-25,EMEA,1,152.65,115,28,23580,Web
2,0,2024-11-23,AMER,0,40.14,82,39,58435,WhatsApp
0,0,2024-05-02,APAC,0,141.94,26,47,30010,Web
1,1,2024-09-03,APAC,0,231.76,115,33,74313,Web
3,0,2024-06-22,AMER,1,263.36,115,35,41621,Web
2,0,2024-08-15,AMER,0,332.61,12,22,96614,WhatsApp
0,0,2024-01-03,APAC,0,665.0,34,28,23318,Web
0,0,2024-10-19,LATAM,1,38.26,70,8,91588,Web
1,0,2024-05-09,AMER,0,223.93,92,29,10486,WhatsApp
2,0,2024-03-11,LATAM,1,98.2,67,26,98036,Web
1,0,2024-10-09,AMER,0,188.63,80,30,53144,Web
2,0,2024-04-25,APAC,1,341.8,57,38,59686,Mobile
1,0,2024-12-22,APAC,0,91.8,106,30,94640,Mobile
4,0,2024-11-27,AMER,1,159.03,60,25,89109,WhatsApp
2,0,2024-04-24,AMER,1,513.1,10,11,68393,Web
1,0,2024-02-14,AMER,1,112.44,89,1,28034,Web
0,0,2024-11-26,AMER,1,220.66,58,41,51940,Mobile
2,0,2024-11-22,AMER,1,324.41,17,40,92126,Retail
1,0,2024-02-06,APAC,0,157.36,36,25,27433,Web
2,0,2024-02-23,APAC,1,396.99,28,18,17671,WhatsApp
1,1,2024-12-25,EMEA,1,205.98,30,20,47681,Mobile
1,0,2024-05-28,APAC,0,389.46,110,23,97278,Web
2,0,2024-09-02,APAC,1,305.8,109,31,57085,Retail
0,0,2024-08-31,EMEA,0,379.1,22,33,16514,Mobile
0,0,2024-05-10,AMER,0,372.5,64,40,95996,Web
0,0,2024-05-22,LATAM,0,257.99,39,28,95377,WhatsApp
3,0,2024-11-12,APAC,0,346.47,82,6,68590,Retail
1,0,2024-05-18,EMEA,1,85.91,40,20,14816,Mobile
1,1,2024-06-19,EMEA,1,390.81,68,46,14453,Mobile
5,0,2024-08-17,LATAM,0,153.86,100,27,70395,WhatsApp
0,0,2024-09-27,APAC,0,343.07,19,7,61006,Web
1,0,2024-06-24,APAC,1,501.79,45,26,55250,Web
2,0,2024-07-05,APAC,0,298.87,97,33,41466,Mobile
2,0,2024-09-20,EMEA,1,193.32,31,44,32735,Web
2,0,2024-08-21,AMER,0,970.0,38,5,47519,Retail
2,0,2024-07-13,APAC,1,121.09,26,6,81802,WhatsApp
2,0,2024-07-15,APAC,0,264.46,68,34,59427,Web
2,0,2024-02-07,EMEA,0,100.72,49,10,59680,Mobile
4,0,2024-07-05,APAC,1,126.07,23,18,22573,Retail
2,0,2024-03-09,APAC,1,150.23,114,5,90945,WhatsApp
1,0,2024-07-04,AMER,1,133.94,104,13,59128,Mobile
2,0,2024-06-09,LATAM,0,151.12,99,11,69687,Web
2,0,2024-07-18,APAC,1,46.8,117,36,61412,Web
5,0,2024-07-15,APAC,0,148.12,99,45,44943,Retail
1,1,2024-09-04,AMER,1,136.9,50,43,26191,Mobile
0,0,2024-07-24,APAC,0,333.13,96,27,94001,Web
1,0,2024-10-03,APAC,0,273.62,41,26,50553,Web
1,0,2024-08-11,AMER,1,655.07,1,44,38016,Web
1,0,2024-09-30,APAC,0,169.61,24,14,24752,Retail
4,1,2024-01-24,AMER,1,90.65,100,9,75087,Web
1,0,2024-12-28,AMER,1,122.78,98,46,61277,Retail
1,0,2024-06-09,APAC,1,355.06,77,45,40042,WhatsApp
0,0,2024-02-05,AMER,0,251.05,74,11,28844,Retail
0,0,2024-09-11,APAC,1,282.27,45,16,20976,WhatsApp
5,0,2024-08-06,LATAM,0,345.51,81,19,16822,Mobile
1,0,2024-09-20,APAC,1,158.65,41,33,51408,Web
3,0,2024-10-27,AMER,0,575.26,56,41,24574,Mobile
2,0,2024-04-10,LATAM,0,64.91,94,23,30584,Mobile
1,0,2024-07-11,APAC,1,220.44,6,26,86796,Retail
0,0,2024-02-17,EMEA,1,90.58,91,46,12117,WhatsApp
2,0,2024-12-19,AMER,0,160.33,21,18,37148,Mobile
0,0,2024-01-23,LATAM,1,309.53,85,5,63415,Retail
1,0,2024-03-28,AMER,1,220.13,6,16,75592,Web
0,0,2024-03-18,APAC,0,324.97,109,38,57202,WhatsApp
2,0,2024-10-21,APAC,0,380.58,8,39,50100,WhatsApp
3,0,2024-12-08,EMEA,0,265.75,58,18,71688,WhatsApp
2,0,2024-12-28,APAC,0,60.94,84,38,56813,Mobile
1,0,2024-05-05,AMER,1,441.09,26,16,63127,WhatsApp
2,0,2024-09-13,EMEA,1,31.67,103,44,21822,WhatsApp
1,0,2024-07-09,AMER,1,340.52,30,42,98825,Retail
0,0,2024-04-10,APAC,1,346.34,21,29,38814,Mobile
1,1,2024-12-02,EMEA,0,118.67,100,40,70589,Mobile
1,0,2024-08-20,AMER,1,1080.44,85,20,33515,Web
1,0,2024-01-26,APAC,1,237.57,81,36,69831,Web
1,0,2024-02-11,AMER,1,451.86,1,9,34593,Retail
2,0,2024-05-12,APAC,1,174.2,92,12,47867,Web
1,0,2024-07-11,AMER,0,150.55,71,36,77486,WhatsApp
3,0,2024-10-07,AMER,1,556.78,8,22,80899,Web
0,0,2024-06-06,APAC,1,241.78,43,31,87655,Web
0,1,2024-11-24,EMEA,0,107.44,101,24,36389,Web
2,0,2024-11-30,LATAM,1,575.57,17,19,56530,Web
1,0,2024-08-19,AMER,1,776.63,22,36,59772,WhatsApp
0,0,2024-09-03,EMEA,1,135.13,117,22,33845,Web
3,0,2024-08-16,AMER,1,69.67,103,26,35041,Web
1,0,2024-06-25,EMEA,0,96.77,69,14,64100,Web
0,0,2024-03-29,EMEA,0,285.35,65,14,32210,Mobile
1,0,2024-01-18,APAC,1,683.28,84,31,16394,Mobile
2,0,2024-06-13,LATAM,0,360.71,61,30,65847,Web
2,0,2024-07-18,AMER,0,203.43,11,19,37075,Mobile
1,0,2024-03-10,LATAM,0,122.9,107,15,97431,Web
3,0,2024-09-15,EMEA,0,328.3,15,5,58294,Web
1,0,2024-11-14,EMEA,0,173.2,94,41,34219,WhatsApp
1,0,2024-08-08,LATAM,0,146.48,57,35,77892,Web
0,0,2024-04-27,APAC,0,103.62,106,22,92087,Mobile
0,0,2024-03-17,APAC,1,171.61,66,19,88838,Mobile
3,0,2024-12-25,AMER,1,227.48,27,26,92347,Web
2,0,2024-08-19,APAC,1,122.27,42,26,29954,Web
3,0,2024-10-19,APAC,0,791.16,114,6,87581,Retail
1,0,2024-01-11,APAC,1,177.62,100,27,12216,Mobile
1,1,2024-03-15,APAC,0,246.86,104,26,47239,WhatsApp
3,0,2024-10-24,EMEA,1,351.45,78,41,89403,Mobile
2,0,2024-10-14,APAC,1,423.17,49,39,39910,WhatsApp
1,1,2024-11-01,AMER,1,460.81,105,32,16626,Web
2,0,2024-02-17,EMEA,1,135.61,84,14,39071,Web
0,0,2024-04-26,AMER,0,402.1,111,16,86911,Web
0,0,2024-05-03,EMEA,1,271.61,57,16,90923,WhatsApp
0,0,2024-07-14,APAC,1,527.19,106,16,48657,WhatsApp
3,0,2024-02-23,AMER,1,94.38,36,21,59502,Web
2,0,2024-01-29,AMER,1,456.28,48,14,50508,WhatsApp
2,1,2024-01-10,APAC,0,138.44,81,37,87718,Web
1,0,2024-10-01,APAC,1,780.23,25,25,62848,WhatsApp
2,0,2024-08-23,APAC,0,194.7,72,16,56469,Mobile
3,0,2024-07-01,LATAM,0,360.81,112,33,97805,WhatsApp
1,0,2024-08-14,LATAM,1,198.33,55,26,11443,Mobile
1,0,2024-07-28,APAC,0,57.71,114,37,28956,Retail
2,0,2024-12-03,APAC,1,31.07,96,29,10202,Web
2,0,2024-03-02,AMER,1,98.77,22,39,49957,Mobile
2,0,2024-11-11,LATAM,1,206.2,20,9,16497,WhatsApp
2,0,2024-02-01,AMER,1,394.67,4,37,33501,Web
0,0,2024-03-26,AMER,1,175.6,99,13,83146,Mobile
4,0,2024-04-16,AMER,0,59.1,118,29,30525,Web
3,0,2024-10-22,EMEA,1,136.27,50,37,92177,Mobile
1,0,2024-06-06,EMEA,1,75.26,52,1,25559,Web
0,0,2024-08-06,EMEA,1,488.28,71,30,82806,Web
0,0,2024-04-13,LATAM,1,247.79,92,17,97205,Web
0,0,2024-07-20,LATAM,1,213.42,117,23,63222,WhatsApp
3,0,2024-09-26,EMEA,1,243.35,86,47,77061,WhatsApp
2,0,2024-10-17,APAC,0,514.7,79,4,22933,Web
1,1,2024-07-28,AMER,1,70.18,20,46,40130,Web
1,0,2024-07-09,APAC,1,204.68,27,8,82310,WhatsApp
1,1,2024-05-18,AMER,1,56.6,26,3,73647,WhatsApp
4,0,2024-06-15,AMER,1,273.59,61,2,26559,Web
1,0,2024-03-29,EMEA,0,328.6,67,23,73922,Web
4,1,2024-12-04,EMEA,1,77.05,85,32,32063,Web
2,0,2024-03-01,AMER,0,24.19,18,34,75765,WhatsApp
1,0,2024-01-04,APAC,0,96.62,12,42,41524,Web
2,0,2024-09-27,AMER,1,183.01,14,14,50386,Web
3,0,2024-11-01,AMER,0,226.32,22,31,33683,WhatsApp
1,0,2024-05-16,EMEA,1,258.19,104,17,57416,Web
0,0,2024-09-23,APAC,0,280.7,92,8,99958,Web
3,1,2024-10-12,EMEA,1,400.51,92,46,32170,WhatsApp
1,0,2024-02-29,AMER,0,150.33,97,47,80918,Web
2,0,2024-01-05,LATAM,1,220.14,62,16,36852,Retail
1,0,2024-05-15,AMER,1,220.8,13,7,80248,WhatsApp
1,0,2024-06-01,LATAM,1,58.02,61,44,27121,Web
1,0,2024-03-10,APAC,0,240.87,15,30,37156,Web
1,0,2024-02-06,APAC,0,363.92,41,42,23530,Web
1,0,2024-02-26,EMEA,1,384.17,112,24,88391,Retail
3,1,2024-01-01,EMEA,1,181.27,6,11,65885,Web
2,0,2024-05-04,APAC,0,197.34,34,26,74760,Web
1,0,2024-12-25,AMER,0,145.77,91,47,87981,WhatsApp
1,0,2024-03-02,EMEA,0,256.42,49,4,42165,Web
4,1,2024-07-19,EMEA,0,212.38,107,39,48621,Mobile
5,0,2024-01-18,APAC,0,223.42,8,39,49827,Mobile
2,0,2024-01-03,EMEA,0,317.72,73,2,67828,Mobile
0,0,2024-02-21,APAC,1,172.21,40,44,35675,Web
3,0,2024-07-31,EMEA,0,241.33,8,11,28419,Web
2,0,2024-11-19,APAC,0,179.34,80,6,79659,Web
1,0,2024-11-20,AMER,1,364.8,109,46,40594,WhatsApp
1,0,2024-08-05,EMEA,1,131.03,88,22,15077,Mobile
2,0,2024-05-21,APAC,0,218.22,118,11,68156,Web
2,0,2024-10-25,APAC,0,100.87,24,11,78883,Mobile
2,0,2024-06-08,AMER,1,447.04,43,26,65925,Web
3,1,2024-10-27,AMER,0,97.75,98,9,38843,Web
2,0,2024-07-04,EMEA,1,410.15,85,21,78863,Mobile
